simulation_id,json_file,sequence,actor,text,external_id,audio_file_id
Sales U - Closing Practice 6 - Urgency Close,data.json,10,SYM,"PRICE. With your birthday coming up next month, let’s get this taken care of today so you can lock in this rate before you get older!​",77754415-9f16-4c38-9edd-c745a4597076,eb1915cb-0401-4679-83cb-d803bac4a310
Sales U - Closing Practice 6 - Urgency Close,data.json,11,SYM,"PRICE. Anything can happen tomorrow, so let’s make sure you and your family are prepared today by getting this policy in place.​",e5596966-9224-4321-931f-ab92927157b9,aa87a742-8144-4f4a-8fc7-7cacc1383e14
Sales U - Closing Practice 6 - Urgency Close,data.json,12,SYM,Notice that something they have in common is making the sale today.​,5daf2eae-193d-48b0-b9f8-ca704ce9b012,f82162b0-1fbb-46d2-8862-61246dcd0d78
Sales U - Closing Practice 6 - Urgency Close,data.json,13,SYM,"These examples are in other people’s words, take a moment to write down how you would word your empathy close.​",514ae393-ad7c-4ec4-bf5e-b257ad6db49a,75a7cd3d-df37-4508-b108-68a7c818e9b7
Sales U - Closing Practice 6 - Urgency Close,data.json,14,SYM,"You’ve completed the discovery process with Sonya and have determined that an $8,000 UCSL policy will best meet her needs.​",a1245cae-9493-4852-8930-b1855173fd15,0f2df840-2f18-4de0-a05b-612cf34b934e
Sales U - Closing Practice 6 - Urgency Close,data.json,15,SYM,"Take a moment to review the information and write down an Urgency Close you could use for Sonya.​ Remember, you should ask for the sale immediately after providing the price.​",9cd54341-c2dd-4c8f-8ec1-ab8905b8c7f9,69c6bbf2-f905-41c6-bc7a-55a46ca3fd8b
Sales U - Closing Practice 6 - Urgency Close,data.json,16,SYM,Click the “I’m Ready!” icon when you are ready to practice your option close.​,f2a0fdd1-f933-47e5-990f-4643032cee8f,43286a2a-4e0a-4d72-9473-0cbf0c96ca9f
Sales U - Closing Practice 6 - Urgency Close,data.json,17,TRAINEE,...,71737f15-ca1c-4ad0-a5e6-ea13614bc8e6,
Sales U - Closing Practice 6 - Urgency Close,data.json,18,SYM,Great job practicing your Urgency Close.,659bb307-a446-4acf-9344-ec5da4945bfc,10093b2a-bbea-47a4-9a47-cc7d2ab26bab
Sales U - Closing Practice 6 - Urgency Close,data.json,19,SYM,"You don’t want to miss out on an opportunity to close a sale, so go use the urgency close on your next call - you got this!​",957051ee-15cc-4241-9692-6aef2a34540e,e668f480-f116-4bef-b2ab-7d10e60b2b8b
Salesforce Quote Tool,data.json,1,SYM,Today we’re turning quoting chaos into quoting confidence—because pricing shouldn’t feel like rocket science!,c4662ca8-884d-4a97-a574-4d2626b0bdd5,afe3e57a-bff2-4b1d-9aae-cb44faf5f19a
Salesforce Quote Tool,data.json,1,SYM,Here are a few tips for how to navigate throughout this Sym. Click the arrow when you’re ready to continue.,d3aca039-35e0-4b90-a522-57403911be15,7c4ddb01-00a8-4a49-860b-7863f067ebeb
Salesforce Quote Tool,data.json,3,SYM,The Quote Tool is a new tab available within a prospect or client record.,aeb09dd4-e072-4c37-a76d-687b5702fc91,9f35d569-d122-455d-8419-1eb3bb1f2244
Salesforce Quote Tool,data.json,4,SYM,Quote Parameter fields will auto populate with the available profile information of that record.,a72a6b3d-b144-4ba7-b531-1f7e852e1306,168f88a7-e4a9-47a5-ab43-b2125fa48650
Salesforce Quote Tool,data.json,5,SYM,"Let’s go check it out in action in my favorite place, Salesforce!",6617c4fe-33df-49e5-8751-b5b71abbb867,e0243cb4-0be9-4979-a9fb-837c50dc365e
Salesforce Quote Tool,data.json,6,SYM,Great job getting a quote for Tim and his granddaughter.,981c610d-b43e-4ac4-8675-b2a75dfc582d,07123a64-1cf6-422b-ab6d-5541b609c9f4
Salesforce Quote Tool,data.json,7,SYM,What if you have a caller on the line looking for a quote and they don’t have a Salesforce profile?,3e66db33-4bf1-4170-8250-10c0eba72e62,3905b12a-a159-4589-822e-5dcef72b123c
Salesforce Quote Tool,data.json,8,SYM,"There’s a quote tool for that situation too, using the DSC Quote Tool located at the bottom left of your Salesforce task bar.",a4313547-9b9b-4b82-8aa3-886e83d2a4d5,3f73b5cb-c6e7-4810-89c2-3cfadfb3d7a2
Salesforce Quote Tool,data.json,9,SYM,Let's practice!,37133d72-9e09-415f-9118-a9c90b9bee5a,2309dca2-b82b-4381-8bec-b58e531a6615
Salesforce Quote Tool,data.json,10,SYM,You’re really getting the hang of this quote tool!,637119b2-ccbb-4490-a094-5c316c5f3ed5,9437b77e-a531-4aec-b676-0e92eb35f177
Salesforce Quote Tool,data.json,11,SYM,I wanted to bring your attention to a few more smart features of the Quote Tool.,88241161-d99f-4359-9d9d-0bd1f0efa35f,f3e41699-554c-40c4-8b32-d23c4d8e4198
Salesforce Quote Tool,data.json,12,SYM,These features help make it easier for you to ensure you are providing accurate quotes on every call!,aea348af-3c1e-41d6-a2ee-b69a374e1361,2f7a51b7-e3cf-4d68-be7d-482ecbe22ff3
Salesforce Quote Tool,data.json,13,SYM,What did we learn today? Take a moment to review some of the key learnings from this sym.,00c9cbbc-8f89-47c2-9a02-e603fdca8823,42c498bb-56d4-47ab-b571-3f6ff15886ba
Salesforce Quote Tool,data.json,14,SYM,Click the lightbulb when you are ready to continue.,8e3ae846-7ecf-432a-b349-5c2520cbbc9a,7d6cdaef-efea-494f-a41b-afab17a4a105
Salesforce Quote Tool,data.json,15,SYM,"Now that you’ve learned the Salesforce Quote Tool, go hit the phones and quote like a pro—fast, fearless, and fabulously accurate!",f2d66fb1-1e03-4dcd-a756-685046666cf7,cc6de0ce-be7f-4e67-bce7-ba14acb7cbd1
Startek_Compassion- Credit Card Payment. ADV,data.json,1,SYM,"In this simulation, you will assist the customer to update their new card on the account for automatic payment plan.",b0539ccd-fb69-41f8-b7b9-b9a6c2c61726,34aaf90d-d005-4207-9c53-676b4f1093fe
Startek_Compassion- Credit Card Payment. ADV,data.json,2,TRAINEE,"Hello, thank you for calling Compassion. My name is [YOUR NAME]. And how can I help you?",60dfd9f3-bf91-4b29-b741-dc774e2f484d,
Startek_Compassion- Credit Card Payment. ADV,data.json,3,SYM,"Yes, I just got a notice from Compassion that my credit card is expiring. I just wanted to put a new credit card on file.",b3c975f7-bf34-4752-bcbe-aa37639ece6e,8f511d78-b144-4f6f-98cb-eb66eb163c06
Startek_Compassion- Credit Card Payment. ADV,data.json,4,TRAINEE,"Sure! Well, thank you so much for giving us a call today. Let me help you to set up your new card information onto your account. Let me pull up your account first. May I know your name on the account, please?",d06e25fe-4714-48e0-a617-0873c39904a0,
Startek_Compassion- Credit Card Payment. ADV,data.json,5,SYM,"It's Lisa Turner, and I may need to change my address on my account as well.",5c343a59-0252-4b76-8d31-b3051cd19d91,20a8460f-5606-4c4f-8da1-de9a21a02d6e
Startek_Compassion- Credit Card Payment. ADV,data.json,6,TRAINEE,"Definitely, I can also help you with that. So, we can change the address first. Then afterwards we can update your payment information, too.",d0b22d34-a783-44f9-8a8f-7c63d40db9b5,
Startek_Compassion- Credit Card Payment. ADV,data.json,7,SYM,Sure.,b35ed0ac-860f-47d0-aeda-1c3163c9e862,02e212f7-d51c-4f82-a7ce-8aecc07e46ad
Startek_Compassion- Credit Card Payment. ADV,data.json,8,TRAINEE,"So, I do have now your account as 124578. I also wanted to thank you for being a blessing to a child.",dfbc3af7-21fc-4213-8769-70796dc17b28,
Startek_Compassion- Credit Card Payment. ADV,data.json,9,SYM,Thanks.,bb95e8be-215c-4cb6-838f-7cc8226fcc4e,97d06ba9-06f8-420d-807c-2c25ee17fc15
Startek_Compassion- Credit Card Payment. ADV,data.json,10,TRAINEE,"So, before we update your payment information, let me help you to change your address. So, what we have here on file is 110 Riverside Coral FL 33071.",a485e6ee-60b9-4052-a028-4392206c7f61,
Startek_Compassion- Credit Card Payment. ADV,data.json,11,SYM,"That is correct, yes.",053e59ee-2896-4d84-8d14-8b02a0c50693,d158c52b-4bcc-4c32-a0b4-838dd44ff3ff
Startek_Compassion- Credit Card Payment. ADV,data.json,12,TRAINEE,"So, may I have then your updated address, please?",2d418e8f-7344-4113-93f1-5f273fd4e170,
Startek_Compassion- Credit Card Payment. ADV,data.json,13,SYM,"No, I don't need to. It sounds like it has been updated.",86c9b16c-c901-4fe1-82b1-88039781f8a2,aa71cb4c-b9ec-4635-b6ed-e10379065605
Startek_Compassion- Credit Card Payment. ADV,data.json,14,TRAINEE,"Great! So, let's proceed with updating of your payment information. Just give me a few moments here.",cc53039a-f191-4e26-88b2-1618cc36d264,
Startek_Compassion- Credit Card Payment. ADV,data.json,15,SYM,Okay.,30905ccf-8749-4caf-9e36-0b5358d644c9,3fc0935a-ed28-40c7-bf46-e814ebbe24a1
Startek_Compassion- Credit Card Payment. ADV,data.json,16,TRAINEE,"I see that for your monthly payment plan, you were set up using your American Express card ending in 5500 and I see that it's about to expire. So, expiration date is December of 2023.",04d839d1-5a3b-469d-9aa6-a4e84721ff1b,
Startek_Compassion- Credit Card Payment. ADV,data.json,17,SYM,Correct.,ad4f5bfb-81c1-42af-9720-e53a0976dfd6,b9e730e4-73bd-4753-a475-80c2c95ee7c8
Startek_Compassion- Credit Card Payment. ADV,data.json,18,TRAINEE,"So, you'll be setting up for a new card or a totally different card?",bf2408d5-7252-4368-8778-3f0fd18f16a7,
Startek_Compassion- Credit Card Payment. ADV,data.json,19,SYM,Yes. It's a new American Express card with a different card number.,3341f138-2134-423b-b2df-e4416942ea5c,6a1e16eb-1023-485c-a338-4b981851fca1
Startek_Compassion- Credit Card Payment. ADV,data.json,20,TRAINEE,"Okay, so let's start to set up your new card information.",306318dd-dbb4-493e-b7e7-5dc63368ddd8,
Startek_Compassion- Credit Card Payment. ADV,data.json,21,SYM,Okay.,daf7bba8-fa25-4d63-b91f-f06d38a06017,b81a862f-4ce2-49e3-8e27-bb133230395f
Startek_Compassion- Credit Card Payment. ADV,data.json,22,TRAINEE,"To setup your new card and also for the safety of it, I'll be transferring you to our secure line where all you have to do is just simply enter the card number over the phone, and again this call will be routed back to me. Would that be, okay?",b187519e-82f4-4ff0-8336-fcfd9893d919,
Startek_Compassion- Credit Card Payment. ADV,data.json,23,SYM,Sure. Thanks.,ef220127-1b73-4fcf-9126-a1980e159def,0c414a9f-ab34-4aed-b6b9-c40196262d16
Startek_Compassion- Credit Card Payment. ADV,data.json,24,TRAINEE,"So, I'll be transferring you now.",c19015a8-a1b3-4de0-bd32-928a98091934,
Startek_Compassion- Credit Card Payment. ADV,data.json,25,SYM,Sure!,430941b0-4f90-4aa4-b3b9-f3296b2ac7d4,9e54a816-ccb3-4ad3-8556-52e9274b54b6
Startek_Compassion- Credit Card Payment. ADV,data.json,26,SYM,[Customer enters the new card number over the phone.],189bd46e-93cd-4335-a8ef-0258a10f6455,0398833e-c2e5-4ff4-8b36-b7a04b345dab
Startek_Compassion- Credit Card Payment. ADV,data.json,27,TRAINEE,"Yes, thank you so much. I do have now your American Express card ending in 2005. And can you please confirm the card's expiration date?",3c8d3ece-bbd7-4d9e-a94e-5190af22e73d,
Startek_Compassion- Credit Card Payment. ADV,data.json,28,SYM,It is eight of 28.,70ca06b7-34c9-47f3-9641-0656fa3693b1,e3383861-1d53-497d-9309-2ede7a2a34ac
Startek_Compassion- Credit Card Payment. ADV,data.json,29,TRAINEE,And how does your name appear on this card?,03db8dc1-9a34-41c6-a195-64f6138d4fbb,
Startek_Compassion- Credit Card Payment. ADV,data.json,30,SYM,Lisa J Turner.,e4cd506c-4b74-464f-88ae-48862281b58f,4795ba4d-232b-458f-bdcb-490c73559455
Startek_Compassion- Credit Card Payment. ADV,data.json,31,TRAINEE,"Thank you. So, let me set up your new card information for your automatic monthly payment plan. Give me a few moments here.",d9d1f523-b01a-4846-b3e3-7cdb10c0d606,
Startek_Compassion- Credit Card Payment. ADV,data.json,32,SYM,"Sure. I believe they have already drafted out for this month, correct?",f82018a0-43a4-421d-b0da-dab0bc3101dc,ae2d398a-0978-4464-9279-4d0279a3bb97
Startek_Compassion- Credit Card Payment. ADV,data.json,33,TRAINEE,"Yes, that is correct. It was drafted on December 19.",a76f4bc5-da10-4a79-bb84-5a91967e2a70,
Startek_Compassion- Credit Card Payment. ADV,data.json,34,SYM,Okay.,e2b61147-a931-440e-a767-d4e9fc22dbe1,cd6ccfb3-3166-46e2-82df-bbfb2009ea39
Startek_Compassion- Credit Card Payment. ADV,data.json,35,TRAINEE,"Thank you so much for patiently waiting, Miss Turner. I have set up your new card information for your automatic monthly payment which would be starting from next month. The date is set for every 19th day of each month.",5d8e048e-160e-4b36-90c2-2b6655f68305,
Startek_Compassion- Credit Card Payment. ADV,data.json,36,SYM,Perfect!,fad80e7f-0a2d-412a-8c31-1c32b6548382,b9b4d66f-bc51-47bd-bf98-3769bdc43aa6
Startek_Compassion- Credit Card Payment. ADV,data.json,37,TRAINEE,Thank you for your time calling us. And was there anything else that I can help you for today?,7cde4625-66ae-4e80-8697-f74498ac2cc9,
Startek_Compassion- Credit Card Payment. ADV,data.json,38,SYM,"No, that's it. I appreciate that and thank you.",9ed05830-ec8c-4803-aef2-0d97486a2802,7a49b46f-cd5a-418f-a092-7140c2cf264e
Startek_Compassion- Credit Card Payment. ADV,data.json,39,TRAINEE,"You're welcome, Miss Turner. You have a great day!",6ee7a4b7-8388-4ba0-836d-7ee088d77f9d,
Startek_Compassion- Credit Card Payment. ADV,data.json,40,SYM,You as well. Bye!,9a991b40-9696-4af6-aab1-bc936ada7bca,9662d7e0-e3b3-4dac-acba-7339854ebbdb
Startek_Compassion- Credit Card Payment. ADV,data.json,41,SYM,This concludes your simulation.,b84a1d11-47ba-4164-a7b2-7f1c903a8b95,84300814-4cdc-46f0-bb7c-934b3c6a62c6
Startek_Compassion- Credit Card Payment. BEG,data.json,1,SYM,"In this simulation, you will assist the customer to update their new card on the account for automatic payment plan.",b93a3eeb-c883-4104-8b5f-2d01bf65f921,166ae26e-f0f5-400a-8b71-bf8055e11a5b
Startek_Compassion- Credit Card Payment. BEG,data.json,2,TRAINEE,"Hello, thank you for calling Compassion. My name is [YOUR NAME]. And how can I help you?",9b797143-57dd-4039-88cc-b58ae9ed1190,
Startek_Compassion- Credit Card Payment. BEG,data.json,3,SYM,"Yes, I just got a notice from Compassion that my credit card is expiring. I just wanted to put a new credit card on file.",47804e58-ab0e-4cb5-b5fd-cf9555ee99b2,8f511d78-b144-4f6f-98cb-eb66eb163c06
Startek_Compassion- Credit Card Payment. BEG,data.json,4,TRAINEE,"Sure! Well, thank you so much for giving us a call today. Let me help you to set up your new card information onto your account. Let me pull up your account first. May I know your name on the account, please?",7e546c3f-a280-4b79-8b2f-333d4b3dfea8,
Startek_Compassion- Credit Card Payment. BEG,data.json,5,SYM,"It's Lisa Turner, and I may need to change my address on my account as well.",02a8b506-9182-4731-9540-1a171feadbaa,20a8460f-5606-4c4f-8da1-de9a21a02d6e
Startek_Compassion- Credit Card Payment. BEG,data.json,6,TRAINEE,"Definitely, I can also help you with that. So, we can change the address first. Then afterwards we can update your payment information, too.",78176745-6d2d-4a91-815a-fd561d40a2d2,
Startek_Compassion- Credit Card Payment. BEG,data.json,7,SYM,Sure.,6e7583bf-1641-4767-b61b-23fb4bf7b4fb,02e212f7-d51c-4f82-a7ce-8aecc07e46ad
Startek_Compassion- Credit Card Payment. BEG,data.json,8,TRAINEE,"So, I do have now your account as 124578. I also wanted to thank you for being a blessing to a child.",83ebedc5-01b9-43a8-94f8-0d22ce8b539f,
Startek_Compassion- Credit Card Payment. BEG,data.json,9,SYM,Thanks.,ed153d5c-a724-4647-92a6-765e773657f0,97d06ba9-06f8-420d-807c-2c25ee17fc15
Startek_Compassion- Credit Card Payment. BEG,data.json,10,TRAINEE,"So, before we update your payment information, let me help you to change your address. So, what we have here on file is 110 Riverside Coral FL 33071.",00c9f2a5-1217-4a16-b736-e4bd478774bc,
Startek_Compassion- Credit Card Payment. BEG,data.json,11,SYM,"That is correct, yes.",5c9cfc1a-c4e1-4f60-b49c-e28e0fc2fed7,d158c52b-4bcc-4c32-a0b4-838dd44ff3ff
Startek_Compassion- Credit Card Payment. BEG,data.json,12,TRAINEE,"So, may I have then your updated address, please?",1da57077-6f2b-43ec-ad84-5a50b0013e5e,
Startek_Compassion- Credit Card Payment. BEG,data.json,13,SYM,"No, I don't need to. It sounds like it has been updated.",20bad760-e21a-4a24-820a-08519ae88237,aa71cb4c-b9ec-4635-b6ed-e10379065605
Startek_Compassion- Credit Card Payment. BEG,data.json,14,TRAINEE,"Great! So, let's proceed with updating of your payment information. Just give me a few moments here.",b909ce08-761a-469a-a535-7647bd9e142c,
Startek_Compassion- Credit Card Payment. BEG,data.json,15,SYM,Okay.,ea5cac6d-8052-4288-84e9-f83441c089ad,3fc0935a-ed28-40c7-bf46-e814ebbe24a1
Startek_Compassion- Credit Card Payment. BEG,data.json,16,TRAINEE,"I see that for your monthly payment plan, you were set up using your American Express card ending in 5500 and I see that it's about to expire. So, expiration date is December of 2023.",44cf6d1a-38d6-4f0e-9065-2bea42c380b8,
